type,threads,filter,times,mean_time_ms,std_time_ms,min_time_ms,max_time_ms,median_time_ms,iterations
sequential,1,sharpen,"[242.85483360290527, 212.36896514892578, 207.04174041748047, 207.78203010559082, 212.56613731384277, 211.13324165344238, 206.36224746704102, 215.42596817016602, 206.2230110168457, 205.73186874389648, 205.5191993713379, 224.5471477508545, 202.9891014099121, 219.16604042053223, 221.1897373199463, 214.9338722229004, 212.33892440795898, 214.54095840454102, 213.59491348266602, 220.32499313354492, 208.0380916595459, 229.46834564208984, 208.64009857177734, 216.080904006958, 208.30512046813965, 209.1352939605713, 262.5720500946045, 220.34192085266113, 211.87996864318848, 203.0949592590332, 203.61018180847168, 207.2148323059082, 206.85100555419922, 203.26828956604004, 206.76922798156738, 204.04982566833496, 202.85391807556152, 202.17180252075195, 206.496000289917, 202.20303535461426, 203.74298095703125, 202.8489112854004, 202.5740146636963, 202.2538185119629, 207.49306678771973, 223.1760025024414, 254.1360855102539, 218.4147834777832, 229.7811508178711, 338.360071182251, 232.44214057922363, 231.45079612731934, 272.7179527282715, 231.90021514892578, 253.94082069396973, 236.80996894836426, 219.61021423339844, 211.43126487731934, 235.1069450378418, 217.77677536010742, 214.8306369781494, 215.0900363922119, 205.4750919342041, 207.5178623199463, 217.2837257385254, 229.04396057128906, 263.9191150665283, 218.20902824401855, 205.29890060424805, 201.4291286468506, 206.1929702758789, 202.3181915283203, 206.66098594665527, 201.6439437866211, 206.024169921875, 203.9780616760254, 205.11794090270996, 203.22394371032715, 204.41389083862305, 218.54186058044434, 210.7088565826416, 215.02995491027832, 213.35220336914062, 232.4051856994629, 213.4232521057129, 213.03224563598633, 209.3651294708252, 213.33980560302734, 220.83306312561035, 203.85289192199707, 200.8531093597412, 209.18822288513184, 205.87491989135742, 208.6009979248047, 211.42888069152832, 205.14988899230957, 201.4939785003662, 205.1100730895996, 208.5561752319336, 208.30512046813965]",215.71765184402466,18.771661068898965,200.8531093597412,338.360071182251,209.27667617797852,100
parallel,2,sharpen,"[220.0760841369629, 201.92408561706543, 209.69510078430176, 207.86714553833008, 203.08780670166016, 203.08184623718262, 214.2951488494873, 266.7069435119629, 232.60092735290527, 213.6528491973877, 215.2080535888672, 213.29212188720703, 210.75201034545898, 214.4491672515869, 204.20026779174805, 213.98234367370605, 198.8370418548584, 199.2483139038086, 202.8946876525879, 206.6669464111328, 198.76790046691895, 197.6468563079834, 208.06503295898438, 204.93006706237793, 197.59416580200195, 202.97789573669434, 198.64797592163086, 201.53284072875977, 196.53987884521484, 258.71896743774414, 235.16321182250977, 229.93206977844238, 250.28491020202637, 222.02205657958984, 234.0829372406006, 224.0738868713379, 224.09915924072266, 235.7041835784912, 215.8641815185547, 212.36681938171387, 205.9638500213623, 209.61999893188477, 203.7951946258545, 199.10597801208496, 201.81608200073242, 202.81028747558594, 195.80578804016113, 207.98325538635254, 197.59273529052734, 205.31511306762695, 197.71218299865723, 208.4369659423828, 204.0400505065918, 201.9970417022705, 205.97290992736816, 412.0051860809326, 208.77408981323242, 202.70299911499023, 201.5681266784668, 206.1290740966797, 199.59402084350586, 201.6589641571045, 208.1279754638672, 205.05595207214355, 207.8709602355957, 200.81686973571777, 198.8661289215088, 201.1129856109619, 230.03196716308594, 198.92406463623047, 210.53314208984375, 206.4807415008545, 200.5908489227295, 206.6202163696289, 202.75568962097168, 198.65083694458008, 195.8751678466797, 219.99502182006836, 237.72692680358887, 223.88005256652832, 209.916353225708, 199.10025596618652, 203.5810947418213, 204.24604415893555, 200.59800148010254, 198.4729766845703, 196.73585891723633, 198.18115234375, 199.18107986450195, 196.99597358703613, 215.6510353088379, 208.5859775543213, 200.4680633544922, 210.53504943847656, 202.75497436523438, 198.2560157775879, 206.3920497894287, 208.42385292053223, 214.0219211578369, 198.04883003234863]",211.05995893478394,24.090877756225623,195.80578804016113,412.0051860809326,205.18553256988525,100
parallel,4,sharpen,"[198.94695281982422, 207.2429656982422, 197.89886474609375, 217.82708168029785, 216.54129028320312, 206.03632926940918, 197.1452236175537, 195.4669952392578, 197.1898078918457, 196.21610641479492, 199.4192600250244, 201.6122341156006, 204.3781280517578, 197.28374481201172, 199.56302642822266, 286.6549491882324, 284.95121002197266, 201.85518264770508, 199.68628883361816, 200.05226135253906, 214.41411972045898, 209.60521697998047, 199.57304000854492, 195.80984115600586, 199.77998733520508, 224.45321083068848, 207.9617977142334, 203.31501960754395, 199.37992095947266, 198.36997985839844, 207.48496055603027, 213.08398246765137, 219.21014785766602, 214.68186378479004, 207.34000205993652, 209.82599258422852, 206.7391872406006, 208.88018608093262, 205.25479316711426, 209.21993255615234, 205.0459384918213, 201.14779472351074, 201.1730670928955, 198.60196113586426, 202.44908332824707, 200.9577751159668, 200.7908821105957, 239.7611141204834, 216.07208251953125, 251.27410888671875, 208.0080509185791, 210.94727516174316, 204.41293716430664, 212.86988258361816, 207.2927951812744, 202.75306701660156, 200.80995559692383, 199.40829277038574, 197.77488708496094, 198.8358497619629, 196.45285606384277, 198.00114631652832, 197.09205627441406, 196.27904891967773, 206.64119720458984, 196.72226905822754, 195.79315185546875, 196.70987129211426, 195.17779350280762, 200.0877857208252, 207.23915100097656, 200.2112865447998, 199.19300079345703, 199.66578483581543, 196.9757080078125, 201.2159824371338, 198.11582565307617, 204.80608940124512, 248.74401092529297, 202.0432949066162, 197.6480484008789, 199.2189884185791, 195.7390308380127, 198.82631301879883, 195.91689109802246, 202.49605178833008, 200.5162239074707, 198.00901412963867, 197.13115692138672, 196.8240737915039, 196.69699668884277, 201.13897323608398, 197.71909713745117, 196.97189331054688, 196.5639591217041, 197.31688499450684, 198.90713691711426, 196.9130039215088, 194.6260929107666, 197.57318496704102]",205.14658212661743,15.086682166487458,194.6260929107666,286.6549491882324,200.1495361328125,100
parallel,8,sharpen,"[200.84095001220703, 195.8160400390625, 196.40874862670898, 196.02608680725098, 197.76487350463867, 198.73690605163574, 199.13911819458008, 198.69184494018555, 194.77486610412598, 194.01097297668457, 194.51189041137695, 194.67711448669434, 197.40009307861328, 198.07815551757812, 213.32931518554688, 208.3735466003418, 222.65028953552246, 201.08819007873535, 199.72586631774902, 194.87810134887695, 194.260835647583, 196.45214080810547, 196.83408737182617, 195.90115547180176, 194.6101188659668, 193.67122650146484, 196.7170238494873, 200.13117790222168, 202.4092674255371, 197.3707675933838, 205.7168483734131, 203.51004600524902, 233.30020904541016, 203.1409740447998, 200.29377937316895, 199.9528408050537, 199.01776313781738, 197.88193702697754, 199.78022575378418, 198.29225540161133, 211.42029762268066, 210.4349136352539, 235.2159023284912, 211.3480567932129, 207.65018463134766, 206.97426795959473, 205.85989952087402, 201.65300369262695, 205.21116256713867, 201.86805725097656, 199.32293891906738, 199.16105270385742, 197.67284393310547, 196.19202613830566, 195.07622718811035, 214.07103538513184, 208.41097831726074, 198.19903373718262, 197.83711433410645, 197.15523719787598, 226.31192207336426, 466.2039279937744, 202.6541233062744, 202.29625701904297, 196.48408889770508, 200.85906982421875, 204.87284660339355, 202.27670669555664, 220.9179401397705, 202.91686058044434, 328.524112701416, 226.29880905151367, 198.1189250946045, 196.5019702911377, 197.9069709777832, 197.30401039123535, 198.6098289489746, 199.76019859313965, 196.3210105895996, 199.95379447937012, 204.92911338806152, 196.8858242034912, 196.7630386352539, 203.07517051696777, 200.24514198303223, 196.72608375549316, 196.1839199066162, 195.93286514282227, 196.49100303649902, 196.88177108764648, 196.4879035949707, 198.61984252929688, 198.30608367919922, 196.4128017425537, 196.87294960021973, 198.2588768005371, 195.47486305236816, 195.59788703918457, 196.7911720275879, 200.03104209899902]",205.289626121521,30.191032828075617,193.67122650146484,466.2039279937744,198.6558437347412,100
parallel,16,sharpen,"[200.06895065307617, 199.17702674865723, 198.9760398864746, 196.08235359191895, 202.27479934692383, 202.18205451965332, 200.3340721130371, 198.74882698059082, 198.23789596557617, 199.5389461517334, 198.74095916748047, 195.40810585021973, 197.6602077484131, 201.0972499847412, 197.91889190673828, 296.5729236602783, 479.92610931396484, 406.1999320983887, 242.97595024108887, 236.28973960876465, 242.4788475036621, 226.53889656066895, 206.05015754699707, 192.4610137939453, 195.36805152893066, 199.8119354248047, 199.70297813415527, 193.56489181518555, 223.80805015563965, 206.99095726013184, 194.01788711547852, 193.91989707946777, 194.87690925598145, 217.9129123687744, 196.0141658782959, 200.82926750183105, 195.97506523132324, 196.18892669677734, 194.32878494262695, 194.08011436462402, 204.70309257507324, 196.81620597839355, 196.69604301452637, 198.6541748046875, 193.69006156921387, 196.04873657226562, 198.2748508453369, 194.00334358215332, 194.10991668701172, 195.7690715789795, 194.3991184234619, 195.36590576171875, 194.26703453063965, 209.31005477905273, 203.90605926513672, 193.97902488708496, 195.88303565979004, 203.74011993408203, 199.14507865905762, 205.8858871459961, 233.7973117828369, 199.6622085571289, 195.13583183288574, 246.98805809020996, 217.4398899078369, 193.14098358154297, 193.76516342163086, 195.75786590576172, 195.67108154296875, 208.28723907470703, 234.62724685668945, 222.83005714416504, 210.8161449432373, 206.0260772705078, 207.51094818115234, 218.35994720458984, 197.0810890197754, 200.28424263000488, 197.42321968078613, 198.94003868103027, 200.08182525634766, 198.73499870300293, 203.7649154663086, 229.3696403503418, 203.40776443481445, 199.54514503479004, 199.69725608825684, 199.0499496459961, 197.53408432006836, 326.48491859436035, 232.0408821105957, 214.02883529663086, 200.03986358642578, 197.07083702087402, 201.20477676391602, 200.79374313354492, 203.50313186645508, 199.8131275177002, 196.3498592376709, 197.11589813232422]",210.51153659820557,38.85841745206874,192.4610137939453,479.92610931396484,199.54204559326172,100
